Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-March-2011,1107.85,1112.40,1099.25,1107.25,1106.727725366876310272,255672,9237,282959291.00,75755,29.63,13.15,-0.60
29-March-2011,1101.50,1108.75,1092.20,1099.25,1102.386210176534271178,479397,13468,528480642.00,155702,32.48,16.55,-2.25
28-March-2011,1082.90,1113.30,1078.50,1099.35,1104.257234339916601750,698336,21765,771142580.00,201213,28.81,34.80,16.45
25-March-2011,1064.80,1095.50,1059.10,1090.85,1075.919522147177074909,702392,19005,755717265.00,258897,36.86,36.40,26.05
24-March-2011,1044.25,1064.75,1044.25,1052.85,1056.505694354108479677,313644,10439,331366672.00,76218,24.30,20.50,8.60
23-March-2011,998.00,1043.00,995.10,1041.05,1031.965629193813506318,954531,25934,985043184.00,468967,49.13,47.90,43.05
22-March-2011,1012.50,1012.50,998.10,1003.35,1004.817401166912045367,458475,14058,460683658.00,94722,20.66,14.40,-9.15
21-March-2011,1006.00,1013.75,998.00,1006.10,1005.258000980140486803,214255,8242,215381553.00,29573,13.80,15.75,0.10
18-March-2011,1015.00,1021.65,1002.00,1003.80,1008.299538233907289075,246012,8006,248053786.00,34412,13.99,19.65,-11.20
17-March-2011,1015.00,1028.00,1007.55,1012.50,1017.068390090995945796,558926,16166,568465967.00,76946,13.77,20.45,-2.50
16-March-2011,1002.00,1032.05,1002.00,1026.60,1021.752374474700609711,576338,16182,588874720.00,197034,34.19,30.05,24.60
15-March-2011,991.25,1003.30,986.25,996.45,996.510187611944829540,395284,12796,393904533.00,62600,15.84,17.05,5.20
14-March-2011,1008.00,1021.90,1005.45,1018.85,1015.465894641856140878,292564,8255,297088764.00,84820,28.99,16.45,10.85
11-March-2011,1009.90,1024.50,1001.00,1007.50,1010.800475669732226624,334686,11115,338300768.00,35006,10.46,23.50,-2.40
10-March-2011,1025.00,1026.60,1009.00,1014.25,1014.917963896121736632,320298,8881,325076194.00,46470,14.51,17.60,-10.75
9-March-2011,1027.00,1039.95,1021.50,1033.55,1032.811750013374088947,542093,14932,559880020.00,132023,24.35,18.45,6.55
8-March-2011,1013.00,1024.50,1006.00,1020.85,1016.196588170047567244,375048,12600,381122498.00,57043,15.21,18.50,7.85
7-March-2011,1008.40,1012.00,992.00,1007.70,1002.167862411398553592,416895,16116,417798771.00,48051,11.53,20.00,-0.70
4-March-2011,1032.90,1045.35,1012.15,1016.35,1025.546636817102632889,479739,15953,491994718.00,63601,13.26,33.20,-16.55
3-March-2011,1010.00,1035.25,996.30,1017.60,1014.712131167268351383,831000,25181,843225781.00,83743,10.08,38.95,7.60
1-March-2011,983.00,1030.00,980.00,1025.95,1005.797829615339223386,855793,25165,860754742.00,281290,32.87,50.00,42.95
28-February-2011,997.00,1005.00,962.00,971.00,984.728192565768452444,1004623,29559,989280591.00,192570,19.17,43.00,-26.00
25-February-2011,969.95,995.90,966.00,987.30,982.427122294829066670,549688,19613,540028400.00,74917,13.63,29.90,17.35
24-February-2011,1006.00,1006.00,944.00,953.45,972.603669403714840878,708671,22960,689256015.00,172309,24.31,62.00,-52.55
23-February-2011,1020.00,1030.00,1006.00,1008.15,1018.061681056827729214,335646,11848,341708331.00,45012,13.41,24.00,-11.85
22-February-2011,1023.60,1033.00,1015.55,1027.80,1022.245777590236586128,457381,12156,467555796.00,141379,30.91,17.45,4.20
21-February-2011,1025.00,1040.90,1007.55,1037.95,1024.110839999445453411,432786,14710,443220834.00,61107,14.12,33.35,12.95
18-February-2011,1059.20,1072.00,1020.00,1025.65,1047.971817738631920028,580507,18123,608354976.00,93074,16.03,52.00,-33.55
17-February-2011,1046.25,1069.00,1036.25,1057.95,1056.100110284051800240,390809,12422,412733428.00,70208,17.96,32.75,11.70
16-February-2011,1053.00,1058.50,1044.00,1053.15,1052.236309617297523689,229212,8559,241185189.00,20969,9.15,14.50,0.15
15-February-2011,1036.00,1063.20,1034.00,1053.05,1049.278797239377156045,451927,16720,474197419.00,61268,13.56,29.20,17.05
14-February-2011,1014.70,1036.90,1014.00,1032.20,1027.954807668501539147,363513,13663,373674936.00,84564,23.26,22.90,17.50
11-February-2011,965.00,1007.95,963.00,1001.60,982.567196897205374587,549698,16889,540115223.00,115564,21.02,44.95,36.60
10-February-2011,960.00,974.00,955.20,961.50,964.092729001375757720,545881,14731,526279903.00,137378,25.17,18.80,1.50
9-February-2011,952.00,983.80,940.15,957.65,965.127182682694319793,731153,25262,705655635.00,79923,10.93,43.65,5.65
8-February-2011,988.00,990.10,946.05,951.10,960.200517818451803738,840449,22258,806999565.00,263818,31.39,44.05,-36.90
7-February-2011,989.00,995.90,975.95,980.30,986.441071847679399166,545376,18506,537981286.00,94678,17.36,19.95,-8.70
4-February-2011,1022.00,1034.75,990.60,996.50,1010.727929456822116983,523254,18079,528867432.00,106463,20.35,44.15,-25.50
3-February-2011,1009.10,1037.00,1003.05,1030.15,1027.572619290029186180,515655,17148,529872959.00,136537,26.48,33.95,21.05
2-February-2011,1010.00,1022.50,1002.45,1008.70,1012.258933444062166330,505740,15721,511939833.00,105593,20.88,20.05,-1.30
1-February-2011,1021.00,1025.00,989.15,993.40,1001.537209281362715644,776567,23348,777760746.00,181100,23.32,35.85,-27.60
31-January-2011,1004.40,1030.00,997.05,1020.00,1014.136690431541153063,699632,21602,709522481.00,104044,14.87,32.95,15.60
28-January-2011,1017.10,1025.00,993.50,1017.05,1007.386963449914851737,840299,24337,846506258.00,135255,16.10,31.50,-0.05
27-January-2011,1048.20,1053.60,1010.00,1016.95,1030.248953271055740076,674721,20325,695130604.00,167410,24.81,43.60,-31.25
25-January-2011,1090.70,1090.70,1033.35,1038.30,1062.674771997147443239,1313909,39132,1396257947.00,201234,15.32,57.35,-52.40
24-January-2011,1072.00,1091.30,1060.60,1083.90,1080.505897135991893667,1541511,43033,1665611726.00,282570,18.33,30.70,11.90
21-January-2011,1044.90,1069.10,1034.20,1065.85,1057.297783687943262411,597840,18456,632094907.00,94229,15.76,34.90,20.95
20-January-2011,1015.90,1065.00,1006.60,1050.80,1036.713705375059956733,612942,18648,635445372.00,60876,9.93,58.40,34.90
19-January-2011,1016.00,1034.50,1016.00,1023.50,1025.948546680258392984,532677,12782,546499194.00,191544,35.96,18.50,7.50
18-January-2011,1011.50,1024.00,999.00,1011.00,1011.516877805182899011,690463,18880,698414978.00,180702,26.17,25.00,-0.50
17-January-2011,1020.00,1020.00,994.10,1000.70,1006.998667455756858402,523810,17849,527475972.00,67879,12.96,25.90,-19.30
14-January-2011,1027.40,1052.80,1005.75,1010.55,1025.401229289728679548,739126,23060,757900709.00,167271,22.63,47.05,-16.85
13-January-2011,1070.00,1070.00,1018.00,1027.40,1044.943172242429804976,1503561,22672,1571135801.00,919166,61.13,52.00,-42.60
12-January-2011,1031.70,1072.20,1024.60,1068.90,1049.087966422766451353,1133387,25367,1189022663.00,360526,31.81,47.60,37.20
11-January-2011,1018.45,1042.70,1002.55,1023.20,1024.176950826865869650,783924,22793,802876892.00,83632,10.67,40.15,4.75
10-January-2011,1046.00,1058.35,1006.00,1014.30,1030.268323324838728668,951192,22654,979982987.00,251345,26.42,52.35,-31.70
7-January-2011,1048.00,1077.10,1035.30,1048.00,1061.630191901145909783,683998,21124,726152928.00,113301,16.56,41.80,0.00
6-January-2011,1075.00,1079.00,1048.50,1053.05,1058.659144688089463756,475008,14715,502871563.00,113616,23.92,30.50,-21.95
5-January-2011,1099.90,1099.90,1065.00,1070.10,1075.421770372508119047,547478,17143,588769760.00,175811,32.11,34.90,-29.80
4-January-2011,1144.50,1147.00,1100.00,1104.10,1115.105589426603046120,615734,14470,686608425.00,266422,43.27,47.00,-40.40
3-January-2011,1153.00,1158.00,1138.15,1143.60,1148.688433745822418932,221420,5920,254342593.00,71832,32.44,19.85,-9.40
